"";"sat";"tothrs";"hsize";"hsrank";"hsperc";"colgpa";"athlete";"female";"white";"black";"gpaletter"
"256";1020;108;4,5;39;8,66666666666667;3,24;"TRUE";"TRUE";"TRUE";"FALSE";"B"
"257";850;18;5,1599998;132;25,5813963403642;2;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"258";890;14;5,1599998;321;62,2093047367948;1,14;"FALSE";"TRUE";"TRUE";"FALSE";"D"
"259";940;19;5,1900001;135;26,0115601924555;1,63;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"260";1010;114;4,3299999;60;13,8568132530442;2,8800001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"261";1070;16;5,1900001;36;6,93641605132146;2,8699999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"262";1160;74;2,53;44;17,3913043478261;3,1199999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"263";1040;20;1,34;2;1,49253731343284;2,75;"FALSE";"TRUE";"FALSE";"TRUE";"B"
"264";1060;17;0,1;2;20;3,1700001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"265";910;17;0,1;4;40;1,64;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"266";1130;48;0,1;2;20;3,4100001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"267";1000;13;1,02;12;11,7647058823529;2,76;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"268";890;14;0,1;4;40;2,4200001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"269";1030;13;2,04;12;5,88235294117647;1,6900001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"270";1190;115;0,1;1;10;3,26;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"271";1030;115;1,5;25;16,6666666666667;2,54;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"272";960;15;0,31999999;3;9,37500029296876;3,1300001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"273";1080;16;2,1099999;39;18,483413198266;3,4300001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"274";880;15;6,2399998;80;12,8205132314267;1,6;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"275";800;23;6,48;307;47,3765432098765;2,0799999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"276";870;49;1,27;35;27,5590551181102;2,71;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"277";870;49;2,27;27;11,8942731277533;2,4400001;"TRUE";"TRUE";"TRUE";"FALSE";"C"
"278";1020;51;1,5;21;14;3,8800001;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"279";1050;43;4,71;130;27,6008492569002;2,3;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"280";910;17;1,37;44;32,1167883211679;2,52;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"281";1240;81;4,1199999;18;4,36893214487699;2,96;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"282";1140;15;1,71;83;48,5380116959064;2,53;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"283";940;17;3,3299999;53;15,9159163938714;1,64;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"284";790;87;4,02;96;14,1802067946824;2,71;"TRUE";"TRUE";"TRUE";"FALSE";"B"
"285";1010;41;2,6600001;10;3,75939835490984;2,97;"TRUE";"TRUE";"TRUE";"FALSE";"B"
"286";1020;41;4,6599998;23;4,93562252942586;2,95;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"287";1050;76;1,62;22;13,5802469135802;2,5999999;"TRUE";"TRUE";"TRUE";"FALSE";"B"
"288";860;75;1,13;29;25,6637168141593;2,76;"TRUE";"TRUE";"TRUE";"FALSE";"B"
"289";1110;87;5,04;131;25,9920634920635;2,74;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"290";1140;16;4,9899998;28;5,61122266978848;3,1800001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"291";840;47;1,42;57;40,1408450704225;2,4000001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"292";1210;17;3,8299999;75;19,5822459420952;3,3499999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"293";1320;54;0,1;2;20;2,8699999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"294";1010;15;3,4000001;88;25,8823521799308;2,4000001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"295";920;42;2,9000001;113;38,9655158977408;2,1099999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"296";1160;95;0,93000001;12;12,9032256677073;2,9400001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"297";1150;52;0,94;13;13,8297872340426;2,51;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"298";1320;18;2,6099999;10;3,83141777131869;4;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"299";990;16;3,8499999;93;24,1558447832687;2,5;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"300";940;50;3,8900001;33;8,48329027035244;2,72;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"301";1120;51;3,21;31;9,65732087227414;3,29;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"302";970;44;1,25;36;28,8;3,02;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"303";1010;52;1,25;47;37,6;2,78;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"304";900;20;2,5;10;4;2;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"305";1240;41;1,3;49;37,6923076923077;2,3599999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"306";820;103;0,050000001;2;39,9999992;2,3099999;"TRUE";"TRUE";"TRUE";"FALSE";"C"
"307";1050;47;0,1;5;50;3,21;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"308";1090;118;2,3599999;57;24,1525433962942;2,5899999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"309";860;80;6,5500002;100;15,2671751063458;2,8199999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"310";1190;134;0,1;4;40;2,4400001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"311";1010;14;0,1;4;40;2,6400001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"312";1090;52;1,72;8;4,65116279069767;2,4200001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"313";940;15;1,8;52;28,8888888888889;3;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"314";990;41;6,25;19;3,04;2,95;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"315";1180;16;6;25;4,16666666666667;3,25;"FALSE";"TRUE";"FALSE";"FALSE";"B"
"316";1010;80;3,27;66;20,1834862385321;2,8;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"317";1060;14;2,5999999;45;17,3076929733728;2;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"318";1030;83;1,05;6;5,71428571428571;3,95;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"319";810;18;2,79;23;8,24372759856631;2,4400001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"320";1170;18;2,52;10;3,96825396825397;3,6600001;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"321";1190;84;2,6500001;20;7,5471695265219;3,21;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"322";1180;15;3,0799999;59;19,1558447777872;3,3299999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"323";1190;76;2,6099999;46;17,624521748066;2,71;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"324";1240;49;3,5799999;1;0,279329616741051;3,6099999;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"325";830;47;3,9300001;134;34,096691244359;2,7;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"326";1000;14;1,39;44;31,6546762589928;2,9200001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"327";860;76;0,47999999;2;4,16666675347222;2,75;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"328";1000;50;2,49;28;11,2449799196787;2,1800001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"329";1190;17;1,3200001;34;25,7575738062444;2,1099999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"330";1060;12;1,3200001;58;43,9393906106522;3,5;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"331";1050;17;3,8199999;9;2,35602100408432;2,5799999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"332";930;42;3,4400001;21;6,10465098532991;3,4000001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"333";970;81;0,1;2;20;2,7;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"334";1020;14;4,8000002;167;34,7916652170139;2,4200001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"335";1170;52;4,8499999;22;4,53608256775428;3,4200001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"336";1000;16;4,8000002;149;31,0416653732639;3,0599999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"337";1070;109;3,04;19;6,25;2,5599999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"338";940;47;4,1999998;140;33,333334920635;1,97;"FALSE";"TRUE";"FALSE";"FALSE";"C"
"339";1070;43;0,92000002;18;19,5652169659735;2,74;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"340";1030;45;5,73;312;54,4502617801047;2,6600001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"341";900;81;2,3399999;69;29,4871807473154;2,5;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"342";1000;119;2,96;97;32,7702702702703;2,99;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"343";1130;17;4,46;154;34,5291479820628;2,8199999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"344";1170;66;2,8;9;3,21428571428571;2,72;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"345";1270;45;4,6300001;79;17,0626346206774;3,46;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"346";850;123;4,6399999;130;28,0172419831302;3,26;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"347";1040;78;4,6399999;122;26,2931040149376;2,9400001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"348";1140;49;0,81;35;43,2098765432099;2,75;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"349";980;50;2,2;20;9,09090909090909;2,26;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"350";1220;15;3,53;33;9,34844192634561;4;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"351";1180;74;4,21;58;13,7767220902613;3,21;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"352";1030;85;4,21;59;14,0142517814727;3,1199999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"353";940;48;4,29;134;31,2354312354312;2,47;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"354";1120;112;0,75;46;61,3333333333333;3,0699999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"355";970;13;0,1;8;80;1,76;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"356";940;14;2,7;6;2,22222222222222;3;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"357";980;43;2,8599999;68;23,7762246075603;2,5999999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"358";1120;17;5,0999999;131;25,6862750134564;3,5799999;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"359";1110;13;3,22;70;21,7391304347826;2,53;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"360";1280;14;2,26;26;11,5044247787611;3;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"361";990;116;3,21;27;8,41121495327103;3,3;"TRUE";"TRUE";"TRUE";"FALSE";"B"
"362";1040;15;2,0699999;13;6,28019354010597;3,73;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"363";1060;42;2,0999999;47;22,3809534467121;1,95;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"364";920;92;2,1099999;60;28,4360203050247;2,47;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"365";1230;76;3,1400001;30;9,55413982311657;2,71;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"366";1060;15;2,8800001;45;15,6249994574653;1,8;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"367";1080;16;2,0899999;67;32,0574178017903;2,8699999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"368";1030;49;1,8;26;14,4444444444444;2,1199999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"369";850;18;3,5;13;3,71428571428571;3,8299999;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"370";1120;46;4,9299998;180;36,5111576677954;2,04;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"371";940;48;4,9299998;115;23,3265729544249;3,0799999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"372";1350;77;0,050000001;4;79,9999984;3,4000001;"TRUE";"TRUE";"TRUE";"FALSE";"B"
"373";1060;16;5,0300002;45;8,94632171187588;3,75;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"374";1070;122;2,6099999;50;19,1570888565934;3,21;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"375";1060;79;4,96;50;10,0806451612903;3,4100001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"376";900;17;5,4099998;87;16,0813314632655;2,8199999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"377";1010;17;3,3299999;39;11,7117120634148;1,88;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"378";1020;45;2,6199999;67;25,5725200600199;3,48;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"379";1040;48;2,6199999;80;30,5343523104715;2,8499999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"380";1020;17;2,4100001;104;43,1535251803517;1,58;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"381";1030;17;3,1500001;37;11,7460313731419;2,8800001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"382";1040;16;1,9299999;37;19,1709854492739;2,4300001;"TRUE";"TRUE";"TRUE";"FALSE";"C"
"383";1060;80;2,0899999;18;8,61244060346606;3,6300001;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"384";960;46;2,0699999;36;17,3913051879858;3,1500001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"385";980;46;2,0699999;85;41,0628039160775;2,23;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"386";940;77;2,47;16;6,47773279352227;2,9000001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"387";1150;17;2,8299999;13;4,59363973829116;1,76;"TRUE";"TRUE";"TRUE";"FALSE";"C"
"388";1000;44;1,59;67;42,1383647798742;2,4300001;"TRUE";"TRUE";"TRUE";"FALSE";"C"
"389";1070;39;1,59;86;54,0880503144654;2,48;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"390";910;15;0,1;5;50;2,46;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"391";1050;51;0,73000002;7;9,58904083317696;3,52;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"392";820;78;1,24;47;37,9032258064516;2,23;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"393";1150;13;3,4000001;63;18,5294112197232;3;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"394";1340;16;2,7;72;26,6666666666667;2,5599999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"395";970;47;1,76;20;11,3636363636364;2,1700001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"396";1080;17;3,5;38;10,8571428571429;3,1099999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"397";1040;99;3,1199999;24;7,69230793885602;2,6900001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"398";1150;17;5,4699998;214;39,1224877192866;2,52;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"399";1080;94;0,85000002;1;1,17647056055363;2,5799999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"400";980;45;3,28;145;44,2073170731707;2,24;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"401";1090;44;2,4000001;37;15,4166660243056;2,29;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"402";1190;106;1,6;25;15,625;3,1400001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"403";1160;16;1;16;16;3,3699999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"404";1040;47;1,91;79;41,3612565445026;2,6300001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"405";1080;15;1,8;71;39,4444444444444;2,4000001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"406";1010;77;2,1400001;17;7,94392486243342;2,77;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"407";1030;46;2,1300001;127;59,6244103462718;2,47;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"408";1040;71;2,4300001;38;15,6378594387712;2,23;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"409";1100;43;5,29;238;44,9905482041588;2,5999999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"410";1020;97;0,99000001;35;35,3535349964289;2,3599999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"411";1060;67;5,3499999;64;11,9626170460302;2,9400001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"412";970;84;4,8600001;86;17,6954728869244;3,23;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"413";1050;114;2,4000001;34;14,1666660763889;3,3900001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"414";980;50;4,1300001;71;17,1912828767244;2,8;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"415";1050;88;3,7;17;4,59459459459459;2,9300001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"416";1120;119;2,6800001;106;39,5522373301404;2,1500001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"417";920;115;2,6800001;90;33,5820882991758;2,53;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"418";1110;124;4,48;105;23,4375;2,9100001;"TRUE";"TRUE";"TRUE";"FALSE";"B"
"419";1110;73;3,99;74;18,546365914787;2,5599999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"420";1030;45;3,27;70;21,4067278287462;2,3499999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"421";1070;15;1,52;38;25;2,2;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"422";1280;47;1,67;41;24,5508982035928;3,04;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"423";1180;88;1,92;11;5,72916666666667;3,1400001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"424";980;55;1,96;59;30,1020408163265;2,54;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"425";1080;16;1,86;46;24,7311827956989;2,6800001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"426";1120;81;2,5999999;56;21,5384623668639;2,8699999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"427";1040;18;3,24;8;2,46913580246914;3,6600001;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"428";1100;110;3,3299999;2;0,600600618636655;3,97;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"429";1040;16;2,23;78;34,9775784753363;1,87;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"430";990;84;2,05;25;12,1951219512195;3,27;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"431";840;41;2,78;75;26,9784172661871;2,73;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"432";1000;16;2,3299999;17;7,29613765219475;2,8099999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"433";970;76;2,4100001;45;18,6721983953445;3,1500001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"434";1180;14;2,9200001;16;5,47945186714206;3,5;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"435";1210;18;3,8900001;40;10,2827760852757;3,3299999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"436";1060;18;4,1100001;99;24,0875906548031;3,1099999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"437";1110;48;2,2;56;25,4545454545455;2,52;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"438";1020;82;3,79;125;32,9815303430079;2,46;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"439";960;45;2,5899999;84;32,43243368465;2,6199999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"440";890;115;1,3200001;30;22,7272710055098;3,26;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"441";1130;17;3,77;45;11,9363395225464;3;"FALSE";"TRUE";"FALSE";"FALSE";"B"
"442";940;82;2,1500001;23;10,6976739210384;2,21;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"443";990;16;4,25;38;8,94117647058824;3,3099999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"444";1040;61;3,22;14;4,34782608695652;3,0799999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"445";1020;16;2,1900001;76;34,7031947624112;2;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"446";1030;47;3,01;40;13,2890365448505;2,4000001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"447";1070;127;2,27;17;7,48898678414097;2,78;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"448";1090;18;0,57999998;8;13,7931039239001;2,6099999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"449";1230;108;3,4000001;91;26,7647050951557;3,8199999;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"450";1280;91;3,2;10;3,125;3,21;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"451";1000;46;3,45;138;40;2,23;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"452";860;50;3,45;135;39,1304347826087;2,2;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"453";960;42;4,8400002;214;44,2148742059969;2,8;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"454";910;46;4,8400002;104;21,4876024178677;2,4100001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"455";990;78;2,25;51;22,6666666666667;2,52;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"456";830;84;3,5;40;11,4285714285714;2,02;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"457";910;17;3,6700001;80;21,7983645286549;2,1700001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"458";890;15;2,21;20;9,04977375565611;2,73;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"459";1030;48;1,38;15;10,8695652173913;2,72;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"460";1060;49;1,02;8;7,84313725490196;3,26;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"461";860;121;0,44;22;50;2,76;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"462";900;75;4,23;76;17,9669030732861;2,6900001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"463";1010;71;0,1;3;30;1,9400001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"464";1100;18;0,46000001;2;4,34782599243857;3,6099999;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"465";1010;53;3,4000001;79;23,2352934342561;1,79;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"466";910;50;5,3299999;38;7,12945604370462;2;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"467";760;20;4,5;111;24,6666666666667;2,7;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"468";900;48;2,97;71;23,9057239057239;2,6199999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"469";1170;47;3,47;28;8,06916426512968;3,6800001;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"470";1150;113;4,75;9;1,89473684210526;3,52;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"471";1000;84;4,21;137;18,8965517241379;3,1600001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"472";950;48;5,5100002;405;58,2733829718959;2,0599999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"473";940;45;3,3699999;139;41,2462920251125;2,55;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"474";970;47;1,2;12;10;2,3099999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"475";960;14;1,25;6;4,8;3,0699999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"476";1060;45;3,6400001;77;21,1538455726966;2,97;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"477";980;100;3,8900001;38;9,76863728101189;2,79;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"478";1000;107;2,5999999;100;38,4615399408285;2,8499999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"479";990;102;4,3299999;145;33,4872986948568;2,4200001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"480";1180;75;2,45;10;4,08163265306122;3,6800001;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"481";1200;48;0,1;4;40;2,02;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"482";1080;17;3,6600001;74;20,2185786825525;2,05;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"483";1110;112;4,6300001;159;34,3412519580723;3,4300001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"484";1090;50;2,9100001;51;6,89189179875822;2,4000001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"485";1020;53;4,71;153;20,6756753962747;1,9;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"486";1080;49;2,1900001;16;7,30593573945499;3,22;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"487";860;13;0,1;6;60;2,3800001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"488";1010;81;2,3900001;73;30,5439317764045;2,3699999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"489";1300;83;4,0799999;92;22,5490201605152;2,3;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"490";970;46;3,1600001;31;9,81012627183145;3,5999999;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"491";1030;16;3,6300001;127;34,9862249315089;3,3699999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"492";980;46;1,85;13;7,02702702702703;2,73;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"493";1180;48;0,49000001;8;16,3265302790504;2,9100001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"494";1290;50;2,5;9;3,6;3,9200001;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"495";980;46;1;26;26;2,0999999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"496";970;13;1,09;26;23,8532110091743;1,6900001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"497";1180;82;0,80000001;14;17,49999978125;3,4100001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"498";1170;17;4,3000002;47;10,9302320497566;3,47;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"499";1230;105;3,25;9;2,76923076923077;3,4000001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"500";1030;111;1,3;12;9,23076923076923;2,96;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"501";920;111;1,3;11;8,46153846153846;2,99;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"502";1140;43;2,73;15;5,49450549450549;3,2;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"503";870;15;3;12;4;3;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"504";760;49;1,54;2;1,2987012987013;2,79;"FALSE";"TRUE";"FALSE";"TRUE";"B"
"505";1020;115;3,6300001;26;7,16253423794671;3,48;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"506";860;118;2,3900001;61;25,5230114843928;2,6700001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"507";1020;16;0,91000003;16;17,5824170027775;3,5;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"508";910;15;0,91000003;74;81,3186786378458;2,5999999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"509";1220;79;4,3600001;5;1,14678896452319;3,9200001;"FALSE";"TRUE";"TRUE";"FALSE";"A"
